x	y	TVDss	Layer	Prediction	WellName	por
683447.0	5072765.0	992.366	6.0	0.2566347	VIROVITICA-2	0.2566347122192383
683447.0	5072765.0	993.366	6.0	0.2566347	VIROVITICA-2	0.2566347122192383
683447.0	5072765.0	994.366	6.0	0.2566347	VIROVITICA-2	0.2566347122192383
683447.0	5072765.0	995.366	6.0	0.2566347	VIROVITICA-2	0.2566347122192383
683447.0	5072765.0	996.366	6.0	0.2566347	VIROVITICA-2	0.2566347122192383
683447.0	5072765.0	997.366	6.0	0.2566347	VIROVITICA-2	0.2566347122192383
683447.0	5072765.0	998.366	6.0	0.2566347	VIROVITICA-2	0.2566347122192383
683447.0	5072765.0	999.366	6.0	0.2566347	VIROVITICA-2	0.2566347122192383
683447.0	5072765.0	1000.366	6.0	0.2566347	VIROVITICA-2	0.2566347122192383
683447.0	5072765.0	1001.366	6.0	0.2566347	VIROVITICA-2	0.2566347122192383
683447.0	5072765.0	1002.366	6.0	0.2566347	VIROVITICA-2	0.2566347122192383
683447.0	5072765.0	1003.366	6.0	0.2566347	VIROVITICA-2	0.2566347122192383
683447.0	5072765.0	1004.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1005.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1006.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1007.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1008.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1009.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1010.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1011.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1012.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1013.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1014.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1015.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1016.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1017.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1018.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1019.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1020.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1021.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1022.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1023.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1024.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1025.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1026.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1027.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1028.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1029.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1030.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1031.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1032.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1033.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1034.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1035.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1036.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1037.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1038.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1039.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1040.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1041.366	6.0	0.3131558	VIROVITICA-2	0.31315580010414124
683447.0	5072765.0	1042.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1043.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1044.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1045.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1046.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1047.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1048.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1049.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1050.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1051.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1052.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1053.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1054.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1055.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1056.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1057.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1058.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1059.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1060.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1061.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1062.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1063.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1064.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1065.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1066.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1067.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1068.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1069.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1070.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1071.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1072.366	6.0	0.30861613	VIROVITICA-2	0.30861613154411316
683447.0	5072765.0	1073.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1074.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1075.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1076.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1077.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1078.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1079.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1080.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1081.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1082.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1083.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1084.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1085.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1086.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1087.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1088.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1089.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1090.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1091.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1092.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1093.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1094.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1095.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1096.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1097.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1098.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1099.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1100.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1101.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1102.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1103.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1104.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1105.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1106.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1107.366	6.0	0.29687235	VIROVITICA-2	0.2968723475933075
683447.0	5072765.0	1108.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1109.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1110.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1111.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1112.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1113.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1114.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1115.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1116.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1117.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1118.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1119.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1120.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1121.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1122.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1123.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1124.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1125.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1126.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1127.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1128.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1129.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1130.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1131.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1132.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1133.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1134.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1135.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1136.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1137.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1138.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1139.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1140.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1141.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1142.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1143.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1144.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1145.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1146.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1147.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1148.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1149.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1150.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1151.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1152.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1153.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1154.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1155.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1156.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1157.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1158.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1159.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1160.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1161.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1162.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1163.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1164.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1165.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1166.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1167.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1168.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1169.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1170.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1171.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1172.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1173.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1174.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1175.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1176.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1177.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1178.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1179.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1180.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1181.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1182.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1183.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1184.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1185.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1186.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1187.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1188.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1189.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1190.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1191.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1192.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1193.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1194.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1195.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1196.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1197.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1198.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1199.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1200.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1201.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1202.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1203.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1204.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1205.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1206.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1207.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1208.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1209.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1210.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1211.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1212.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1213.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1214.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1215.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1216.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1217.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1218.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1219.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1220.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1221.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1222.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1223.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1224.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1225.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1226.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1227.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1228.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1229.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1230.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1231.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1232.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1233.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1234.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1235.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1236.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1237.366	6.0	0.30080768	VIROVITICA-2	0.3008076846599579
683447.0	5072765.0	1238.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1239.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1240.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1241.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1242.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1243.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1244.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1245.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1246.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1247.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1248.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1249.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1250.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1251.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1252.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1253.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1254.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1255.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1256.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1257.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1258.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1259.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1260.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1261.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1262.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1263.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1264.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1265.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1266.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1267.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1268.366	6.0	0.28839457	VIROVITICA-2	0.288394570350647
683447.0	5072765.0	1269.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1270.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1271.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1272.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1273.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1274.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1275.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1276.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1277.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1278.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1279.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1280.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1281.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1282.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1283.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1284.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1285.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1286.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1287.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1288.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1289.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1290.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1291.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1292.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1293.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1294.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1295.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1296.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1297.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1298.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1299.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1300.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1301.366	6.0	0.23239885	VIROVITICA-2	0.2323988527059555
683447.0	5072765.0	1302.366	6.0	0.22216298	VIROVITICA-2	0.22216297686100006
