x	y	TVDss	Layer	Prediction	WellName	temp
691636.0	5072723.0	3152.844	10.0	131.65804	REZOVACCKE_KRCCEVINE-1 ISTOK	131.6580352783203
691636.0	5072723.0	3153.844	10.0	131.65804	REZOVACCKE_KRCCEVINE-1 ISTOK	131.6580352783203
691636.0	5072723.0	3154.844	10.0	131.65804	REZOVACCKE_KRCCEVINE-1 ISTOK	131.6580352783203
691636.0	5072723.0	3155.844	10.0	131.65804	REZOVACCKE_KRCCEVINE-1 ISTOK	131.6580352783203
691636.0	5072723.0	3156.844	10.0	131.65804	REZOVACCKE_KRCCEVINE-1 ISTOK	131.6580352783203
691636.0	5072723.0	3157.844	10.0	131.65804	REZOVACCKE_KRCCEVINE-1 ISTOK	131.6580352783203
691636.0	5072723.0	3158.844	10.0	131.65804	REZOVACCKE_KRCCEVINE-1 ISTOK	131.6580352783203
691636.0	5072723.0	3159.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3160.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3161.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3162.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3163.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3164.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3165.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3166.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3167.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3168.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3169.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3170.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3171.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3172.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3173.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3174.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3175.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3176.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3177.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3178.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3179.844	10.0	133.26288	REZOVACCKE_KRCCEVINE-1 ISTOK	133.26287841796875
691636.0	5072723.0	3180.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3181.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3182.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3183.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3184.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3185.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3186.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3187.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3188.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3189.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3190.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3191.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3192.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3193.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3194.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3195.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3196.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3197.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3198.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3199.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3200.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3201.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3202.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3203.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3204.844	10.0	137.25824	REZOVACCKE_KRCCEVINE-1 ISTOK	137.25823974609375
691636.0	5072723.0	3205.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3206.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3207.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3208.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3209.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3210.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3211.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3212.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3213.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3214.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3215.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3216.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3217.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3218.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3219.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3220.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3221.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3222.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3223.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3224.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3225.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3226.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3227.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3228.844	10.0	137.78769	REZOVACCKE_KRCCEVINE-1 ISTOK	137.78768920898438
691636.0	5072723.0	3229.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3230.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3231.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3232.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3233.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3234.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3235.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3236.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3237.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3238.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3239.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3240.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3241.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3242.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3243.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3244.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3245.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3246.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3247.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3248.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3249.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3250.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3251.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3252.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3253.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3254.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3255.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3256.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3257.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3258.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3259.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3260.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3261.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3262.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3263.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3264.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3265.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3266.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3267.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3268.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3269.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3270.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3271.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3272.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3273.844	10.0	138.22855	REZOVACCKE_KRCCEVINE-1 ISTOK	138.22854614257812
691636.0	5072723.0	3274.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3275.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3276.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3277.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3278.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3279.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3280.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3281.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3282.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3283.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3284.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3285.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3286.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3287.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3288.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3289.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3290.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3291.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3292.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3293.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3294.844	10.0	144.01303	REZOVACCKE_KRCCEVINE-1 ISTOK	144.01303100585938
691636.0	5072723.0	3295.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3296.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3297.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3298.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3299.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3300.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3301.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3302.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3303.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3304.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3305.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3306.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3307.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3308.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3309.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3310.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3311.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3312.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3313.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3314.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3315.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3316.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3317.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3318.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3319.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3320.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3321.844	10.0	145.54733	REZOVACCKE_KRCCEVINE-1 ISTOK	145.54733276367188
691636.0	5072723.0	3322.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3323.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3324.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3325.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3326.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3327.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3328.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3329.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3330.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3331.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3332.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3333.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3334.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3335.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3336.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3337.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3338.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3339.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3340.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3341.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3342.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3343.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3344.844	10.0	146.94016	REZOVACCKE_KRCCEVINE-1 ISTOK	146.94015502929688
691636.0	5072723.0	3345.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3346.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3347.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3348.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3349.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3350.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3351.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3352.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3353.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3354.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3355.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3356.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3357.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3358.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3359.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3360.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3361.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3362.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3363.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3364.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3365.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3366.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3367.844	10.0	151.45874	REZOVACCKE_KRCCEVINE-1 ISTOK	151.458740234375
691636.0	5072723.0	3368.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3369.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3370.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3371.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3372.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3373.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3374.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3375.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3376.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3377.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3378.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3379.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3380.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3381.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3382.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3383.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3384.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3385.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3386.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3387.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
691636.0	5072723.0	3388.844	10.0	155.52075	REZOVACCKE_KRCCEVINE-1 ISTOK	155.520751953125
